id_emprunt,id_client,id_exemplaire,dateemprunt,dateretourprevue,dateretourreelle
2057,485,1170,2019-12-20,2020-01-10,2020-01-13
2058,351,1177,2017-07-09,2017-08-06,2017-08-08
2059,438,435,2019-06-28,2019-07-26,2019-07-31
2060,406,1411,2023-04-17,2023-05-15,2023-05-15
2061,356,456,2018-11-21,2018-12-05,2018-12-17
2062,51,1827,2018-10-01,2018-10-22,2018-11-02
2063,120,568,2017-06-25,2017-07-09,2017-07-19
2064,26,371,2018-10-26,2018-11-09,2018-11-10
2065,79,601,2017-07-31,2017-08-21,2017-08-21
2066,12,1298,2023-07-03,2023-07-24,
2067,81,113,2021-05-23,2021-06-20,2021-06-29
2068,469,149,2017-09-17,2017-10-01,2017-10-06
2069,168,197,2019-06-26,2019-07-10,2019-07-09
2070,188,1940,2024-03-08,2024-03-22,2024-03-19
2071,28,1647,2018-12-31,2019-01-21,2019-01-31
2072,140,312,2021-08-04,2021-08-25,2021-08-21
2073,485,699,2016-09-15,2016-10-13,2016-10-17
2074,318,321,2019-05-30,2019-06-20,2019-07-03
2075,68,657,2019-03-01,2019-03-22,
2076,482,996,2017-08-10,2017-09-07,2017-09-03
2077,433,511,2023-08-23,2023-09-20,2023-09-17
2078,177,1851,2024-03-22,2024-04-19,
2079,374,1411,2015-03-29,2015-04-19,2015-04-21
2080,477,1561,2018-06-24,2018-07-22,
2081,57,683,2015-10-08,2015-11-05,2015-11-15
2082,161,734,2022-10-05,2022-10-26,
2083,201,886,2020-07-25,2020-08-08,
2084,324,1331,2023-12-11,2023-12-25,2024-01-05
2085,431,1606,2016-06-22,2016-07-13,2016-07-08
2086,433,1746,2019-10-30,2019-11-13,2019-11-12
2087,337,747,2015-11-01,2015-11-29,2015-12-11
2088,68,19,2024-12-31,2025-01-28,2025-02-02
2089,161,86,2024-10-19,2024-11-02,2024-10-30
2090,288,1351,2018-03-30,2018-04-13,2018-04-27
2091,216,1220,2019-04-28,2019-05-26,2019-06-10
2092,157,389,2019-12-30,2020-01-20,
2093,13,1870,2022-09-10,2022-09-24,2022-10-02
2094,20,224,2020-08-31,2020-09-14,2020-09-27
2095,392,1545,2015-06-30,2015-07-14,
2096,376,444,2019-09-07,2019-10-05,2019-10-01
2097,269,1026,2021-09-23,2021-10-07,2021-10-18
2098,20,576,2021-04-01,2021-04-15,2021-04-16
2099,481,498,2023-12-18,2024-01-08,2024-01-15
2100,243,1450,2021-03-22,2021-04-19,2021-04-30
2101,419,1403,2021-01-03,2021-01-31,2021-02-11
2102,24,718,2018-12-17,2019-01-07,
2103,172,820,2022-01-15,2022-01-29,2022-02-05
2104,195,981,2023-07-05,2023-08-02,2023-08-02
2105,487,320,2016-12-22,2017-01-19,2017-01-29
2106,371,1308,2023-01-05,2023-01-26,2023-01-21
2107,230,317,2021-03-19,2021-04-02,2021-04-06
2108,216,580,2022-02-02,2022-02-16,2022-02-22
2109,492,1093,2015-03-14,2015-04-04,2015-03-30
2110,228,1951,2017-06-28,2017-07-12,2017-07-26
2111,322,1167,2024-12-01,2024-12-29,2025-01-11
2112,146,1245,2019-03-01,2019-03-15,2019-03-21
2113,134,794,2021-02-25,2021-03-11,2021-03-08
2114,195,1079,2020-05-23,2020-06-13,2020-06-21
2115,36,1779,2020-10-10,2020-11-07,2020-11-13
2116,44,871,2021-04-17,2021-05-08,2021-05-06
2117,343,1245,2018-05-31,2018-06-21,2018-06-27
2118,156,510,2023-12-03,2023-12-24,2023-12-25
2119,336,899,2023-06-02,2023-06-16,2023-07-01
2120,9,1475,2017-05-08,2017-06-05,
2121,220,679,2015-05-13,2015-05-27,2015-06-02
2122,361,977,2023-07-04,2023-07-18,2023-07-28
2123,51,776,2020-05-28,2020-06-11,2020-06-12
2124,304,1604,2020-07-21,2020-08-18,2020-08-16
2125,281,985,2016-10-20,2016-11-10,2016-11-14
2126,74,538,2022-07-20,2022-08-03,2022-08-01
2127,490,1676,2022-06-15,2022-06-29,2022-07-05
2128,176,606,2018-04-03,2018-04-24,2018-04-20
2129,341,1155,2021-08-13,2021-08-27,2021-08-23
2130,434,1016,2021-07-28,2021-08-25,2021-09-07
2131,262,980,2019-07-03,2019-07-31,2019-08-11
2132,110,28,2016-07-07,2016-07-28,2016-08-04
2133,396,1375,2017-04-08,2017-04-29,2017-05-01
2134,150,458,2015-09-01,2015-09-15,2015-09-12
2135,480,463,2018-07-05,2018-07-19,2018-08-02
2136,55,897,2015-03-14,2015-04-04,2015-04-07
2137,212,644,2021-05-16,2021-06-13,
2138,263,1269,2018-01-16,2018-02-06,2018-02-05
2139,268,1241,2020-07-26,2020-08-23,2020-08-21
2140,80,927,2023-12-15,2024-01-05,2024-01-10
2141,3,340,2023-09-22,2023-10-13,2023-10-09
2142,460,1954,2016-06-05,2016-06-19,2016-06-21
2143,232,1748,2018-03-21,2018-04-04,2018-04-13
2144,338,756,2024-07-05,2024-07-19,2024-07-16
2145,53,1891,2020-10-25,2020-11-22,2020-11-25
2146,452,1861,2020-10-16,2020-11-13,2020-11-24
2147,221,89,2015-02-19,2015-03-12,2015-03-19
2148,112,1187,2022-12-16,2023-01-13,2023-01-13
2149,395,565,2016-06-04,2016-06-25,2016-06-29
2150,286,782,2020-06-13,2020-07-11,2020-07-24
2151,72,971,2023-12-20,2024-01-03,2024-01-08
2152,415,1664,2019-05-21,2019-06-18,2019-06-30
2153,8,297,2024-08-05,2024-08-26,2024-08-25
2154,129,1100,2016-10-17,2016-11-07,2016-11-06
2155,126,1779,2021-02-07,2021-02-28,2021-02-25
2156,188,86,2020-03-05,2020-03-19,2020-03-23
2157,468,1092,2017-07-16,2017-07-30,2017-07-28
2158,324,1203,2015-05-10,2015-06-07,2015-06-14
2159,404,249,2024-02-09,2024-02-23,
2160,4,785,2021-10-11,2021-10-25,2021-11-02
2161,448,1027,2015-12-16,2015-12-30,2015-12-27
2162,418,1189,2021-05-14,2021-06-11,2021-06-09
2163,434,1942,2024-01-08,2024-02-05,2024-02-10
2164,455,623,2019-03-30,2019-04-27,2019-04-26
2165,343,1592,2023-02-22,2023-03-15,2023-03-27
2166,113,537,2017-05-15,2017-06-05,2017-06-01
2167,265,213,2015-11-18,2015-12-09,2015-12-06
2168,5,1944,2016-03-30,2016-04-27,2016-05-01
2169,81,645,2018-11-01,2018-11-15,2018-11-17
2170,343,5,2022-02-18,2022-03-04,2022-03-17
2171,185,849,2018-06-22,2018-07-13,2018-07-24
2172,414,1849,2015-01-06,2015-02-03,2015-01-30
2173,235,1079,2019-05-02,2019-05-23,2019-06-03
2174,135,1658,2017-05-21,2017-06-04,2017-06-02
2175,140,645,2024-01-20,2024-02-10,2024-02-17
2176,79,938,2020-04-24,2020-05-08,
2177,308,551,2018-09-05,2018-10-03,
2178,14,456,2023-11-13,2023-11-27,2023-11-30
2179,322,1190,2017-05-29,2017-06-19,2017-07-03
2180,483,471,2021-11-17,2021-12-15,2021-12-29
2181,202,1532,2017-10-08,2017-11-05,2017-11-07
2182,208,1974,2021-11-23,2021-12-14,2021-12-29
2183,9,460,2018-05-15,2018-05-29,2018-06-05
2184,180,479,2016-11-18,2016-12-09,2016-12-18
2185,179,1002,2015-09-25,2015-10-23,2015-10-19
2186,42,55,2019-06-13,2019-06-27,2019-06-23
2187,152,834,2020-12-26,2021-01-23,2021-01-28
2188,203,77,2023-10-28,2023-11-11,2023-11-13
2189,226,596,2019-05-11,2019-06-01,2019-06-04
2190,449,1150,2020-11-04,2020-11-25,2020-11-29
2191,303,557,2019-03-31,2019-04-28,2019-05-09
2192,7,1840,2020-09-14,2020-10-05,2020-10-14
2193,13,110,2022-04-14,2022-04-28,2022-04-26
2194,228,996,2020-02-11,2020-03-03,2020-02-29
2195,294,1859,2023-08-01,2023-08-15,2023-08-20
2196,418,1914,2018-06-23,2018-07-21,2018-07-22
2197,477,1813,2015-06-01,2015-06-22,2015-06-20
2198,427,107,2015-10-30,2015-11-20,2015-11-28
2199,473,191,2015-05-30,2015-06-20,2015-06-20
2200,172,1740,2018-01-02,2018-01-23,2018-01-29
2201,119,478,2021-08-21,2021-09-11,2021-09-13
2202,374,834,2022-06-19,2022-07-17,2022-07-30
2203,118,1163,2022-11-12,2022-12-03,2022-12-03
2204,420,433,2016-03-22,2016-04-12,2016-04-07
2205,449,1919,2023-02-25,2023-03-11,2023-03-06
2206,299,369,2023-06-29,2023-07-13,2023-07-26
2207,110,1474,2019-04-25,2019-05-23,2019-05-29
2208,245,1327,2019-04-30,2019-05-28,2019-06-11
2209,111,1970,2024-04-28,2024-05-19,2024-05-28
2210,140,1038,2021-05-15,2021-06-05,2021-06-04
2211,406,1529,2020-07-21,2020-08-18,2020-08-19
2212,193,1757,2024-02-08,2024-03-07,2024-03-18
2213,79,1774,2018-09-11,2018-10-09,2018-10-23
2214,233,1360,2020-05-16,2020-06-13,2020-06-25
2215,141,1181,2016-01-14,2016-02-04,2016-02-06
2216,247,1879,2017-04-02,2017-04-16,
2217,221,13,2021-10-30,2021-11-20,2021-11-16
2218,245,1788,2019-02-05,2019-02-26,2019-02-24
2219,61,1804,2017-07-26,2017-08-16,2017-08-15
2220,13,806,2023-01-16,2023-01-30,2023-02-04
2221,479,1796,2022-10-27,2022-11-24,2022-11-25
2222,107,1679,2019-02-28,2019-03-21,2019-03-28
2223,8,209,2021-08-24,2021-09-21,2021-09-30
2224,331,672,2018-04-27,2018-05-25,
2225,307,1470,2019-01-17,2019-02-07,2019-02-09
2226,357,1721,2017-08-30,2017-09-20,2017-09-30
2227,204,1954,2016-02-10,2016-03-09,2016-03-16
2228,186,660,2023-05-20,2023-06-17,
2229,29,675,2016-05-31,2016-06-28,2016-07-13
2230,200,110,2015-04-08,2015-05-06,
2231,342,1579,2015-01-30,2015-02-13,2015-02-11
2232,218,152,2023-05-30,2023-06-13,2023-06-18
2233,99,1151,2019-08-28,2019-09-11,2019-09-20
2234,383,1277,2017-11-22,2017-12-13,
2235,438,474,2022-01-11,2022-02-08,2022-02-05
2236,263,287,2015-01-05,2015-01-19,2015-01-31
2237,341,1990,2022-05-07,2022-05-21,2022-05-25
2238,437,830,2019-03-18,2019-04-15,2019-04-27
2239,38,126,2020-05-12,2020-05-26,2020-05-27
2240,253,1385,2017-12-16,2018-01-13,2018-01-11
2241,126,1287,2024-12-20,2025-01-10,
2242,372,859,2019-08-18,2019-09-08,
2243,396,1087,2015-10-15,2015-11-12,2015-11-09
2244,11,842,2021-02-18,2021-03-04,
2245,421,589,2017-05-23,2017-06-06,2017-06-13
2246,323,1285,2016-05-12,2016-06-02,2016-06-17
2247,98,847,2023-01-19,2023-02-02,2023-02-01
2248,312,489,2017-12-08,2017-12-22,2017-12-30
2249,313,1211,2019-10-01,2019-10-29,2019-11-13
2250,141,31,2015-09-28,2015-10-19,2015-10-27
2251,342,139,2024-05-19,2024-06-02,2024-06-15
2252,176,287,2022-12-30,2023-01-27,2023-01-27
2253,413,824,2023-11-04,2023-12-02,2023-12-17
2254,90,780,2024-01-11,2024-02-01,
2255,134,1240,2024-12-16,2025-01-13,2025-01-26
2256,480,382,2024-06-26,2024-07-24,2024-07-24
2257,213,1560,2018-07-06,2018-07-20,
2258,143,1557,2017-11-19,2017-12-10,2017-12-21
2259,223,1039,2017-10-14,2017-11-11,2017-11-23
2260,114,95,2016-04-07,2016-04-21,2016-04-23
2261,13,657,2019-10-12,2019-11-02,2019-11-13
2262,163,1439,2021-04-20,2021-05-11,2021-05-16
2263,395,1312,2018-11-25,2018-12-23,2018-12-19
2264,400,987,2019-05-11,2019-06-08,
2265,27,352,2020-12-13,2021-01-03,
2266,9,1461,2018-12-30,2019-01-27,2019-01-26
2267,489,483,2023-03-08,2023-03-29,
2268,454,1484,2020-03-31,2020-04-14,2020-04-14
2269,75,390,2019-06-14,2019-07-05,2019-07-06
2270,408,14,2018-08-20,2018-09-17,2018-09-29
2271,302,1163,2016-12-18,2017-01-15,2017-01-29
2272,497,1878,2020-06-28,2020-07-19,2020-07-28
2273,251,1747,2023-12-08,2024-01-05,2024-01-11
2274,289,1970,2021-06-29,2021-07-20,2021-07-17
2275,138,1398,2022-03-20,2022-04-03,2022-04-12
2276,201,1973,2015-12-16,2015-12-30,2015-12-31
2277,218,304,2020-02-11,2020-02-25,2020-03-07
2278,238,1768,2018-12-25,2019-01-15,
2279,486,1138,2019-11-01,2019-11-15,2019-11-21
2280,106,426,2018-04-09,2018-05-07,
2281,204,1959,2015-05-06,2015-05-20,2015-05-26
2282,359,300,2017-10-17,2017-10-31,2017-11-11
2283,287,286,2021-06-25,2021-07-09,2021-07-24
2284,410,227,2020-09-25,2020-10-16,2020-10-16
2285,269,416,2015-06-11,2015-07-02,2015-07-13
2286,367,875,2015-12-07,2015-12-21,2015-12-23
2287,95,6,2018-12-17,2019-01-07,2019-01-06
2288,230,1731,2020-04-17,2020-05-01,2020-05-15
2289,241,519,2015-04-03,2015-05-01,2015-05-13
2290,251,1256,2024-04-21,2024-05-19,2024-05-19
2291,323,811,2022-10-30,2022-11-20,2022-11-21
2292,181,680,2018-08-29,2018-09-12,2018-09-17
2293,490,745,2016-01-10,2016-02-07,2016-02-02
2294,317,622,2024-12-03,2024-12-17,2024-12-15
2295,66,880,2022-09-21,2022-10-19,2022-10-18
2296,7,430,2024-11-01,2024-11-15,2024-11-11
2297,69,265,2019-09-10,2019-09-24,
2298,271,473,2017-09-12,2017-10-03,2017-10-18
2299,343,557,2015-01-12,2015-02-09,
2300,328,563,2022-08-28,2022-09-11,
2301,295,235,2017-03-19,2017-04-09,2017-04-10
2302,16,1771,2019-11-16,2019-12-14,2019-12-26
2303,364,812,2021-10-18,2021-11-01,
2304,314,790,2017-06-24,2017-07-08,2017-07-16
2305,5,510,2024-05-17,2024-06-14,2024-06-18
2306,466,518,2017-04-25,2017-05-09,2017-05-12
2307,201,541,2015-09-21,2015-10-05,2015-10-13
2308,148,595,2021-07-04,2021-07-25,2021-08-06
2309,52,675,2023-11-05,2023-12-03,2023-11-28
2310,154,293,2023-03-05,2023-04-02,2023-04-10
2311,265,8,2021-07-04,2021-07-25,2021-07-25
2312,184,13,2021-07-29,2021-08-12,2021-08-10
2313,316,1174,2018-07-25,2018-08-08,2018-08-16
2314,63,676,2022-11-28,2022-12-19,2022-12-20
2315,82,1430,2024-05-19,2024-06-02,2024-06-08
2316,479,99,2017-09-28,2017-10-26,2017-11-07
2317,234,1327,2018-08-21,2018-09-18,2018-09-19
2318,472,556,2019-12-28,2020-01-25,2020-01-31
2319,436,1461,2023-04-20,2023-05-04,
2320,90,1922,2018-06-07,2018-06-28,
2321,102,1221,2018-10-24,2018-11-21,
2322,60,1874,2019-01-31,2019-02-14,2019-02-11
2323,260,1405,2018-09-12,2018-09-26,2018-10-01
2324,283,1103,2019-11-19,2019-12-03,2019-12-15
2325,228,566,2016-12-26,2017-01-16,2017-01-13
2326,11,522,2020-12-17,2021-01-14,2021-01-16
2327,260,15,2019-01-09,2019-02-06,
2328,222,139,2022-12-04,2023-01-01,2023-01-13
2329,92,1248,2023-12-18,2024-01-08,2024-01-07
2330,169,1966,2017-06-20,2017-07-11,
2331,306,1801,2022-10-05,2022-10-26,2022-11-01
2332,289,834,2017-01-11,2017-01-25,2017-01-31
2333,311,1747,2019-12-20,2020-01-10,2020-01-24
2334,304,1634,2015-12-28,2016-01-11,2016-01-20
2335,389,679,2021-02-23,2021-03-09,2021-03-13
2336,227,1791,2020-03-30,2020-04-20,
2337,45,797,2017-10-21,2017-11-11,2017-11-09
2338,496,1087,2015-01-03,2015-01-31,2015-02-06
2339,20,1635,2021-05-25,2021-06-15,
2340,338,1902,2023-06-26,2023-07-10,
2341,104,777,2016-11-18,2016-12-02,2016-12-03
2342,32,16,2022-12-15,2023-01-12,2023-01-19
2343,349,1533,2020-10-06,2020-10-20,2020-10-28
2344,296,1819,2015-10-16,2015-10-30,2015-11-14
2345,4,1407,2020-10-15,2020-11-12,2020-11-14
2346,380,240,2020-07-23,2020-08-13,2020-08-11
2347,310,1547,2023-05-21,2023-06-04,2023-06-17
2348,65,956,2022-03-02,2022-03-23,2022-04-06
2349,169,1426,2016-03-06,2016-04-03,
2350,439,1739,2019-06-02,2019-06-16,
2351,384,1108,2017-06-21,2017-07-05,2017-07-15
2352,263,749,2024-11-21,2024-12-19,2024-12-18
2353,288,1763,2023-03-25,2023-04-22,
2354,54,1119,2021-11-23,2021-12-21,2022-01-05
2355,240,811,2023-09-02,2023-09-23,2023-10-06
2356,5,1322,2022-10-24,2022-11-07,2022-11-20
2357,146,1261,2015-01-17,2015-02-07,2015-02-20
2358,422,609,2021-07-13,2021-08-10,2021-08-25
2359,338,518,2023-10-08,2023-10-29,2023-11-13
2360,232,826,2024-10-01,2024-10-22,2024-10-18
2361,198,1312,2021-07-09,2021-07-23,2021-07-22
2362,153,1575,2023-08-25,2023-09-15,2023-09-17
2363,56,1412,2020-01-26,2020-02-16,
2364,376,531,2019-05-21,2019-06-04,
2365,108,1887,2017-10-18,2017-11-08,2017-11-19
2366,327,1456,2021-11-08,2021-12-06,2021-12-21
2367,416,1242,2024-09-01,2024-09-29,2024-10-08
2368,187,1037,2022-11-23,2022-12-21,
2369,473,1377,2024-08-03,2024-08-24,2024-08-26
2370,37,775,2020-07-28,2020-08-18,2020-08-30
2371,157,1387,2020-05-07,2020-06-04,2020-06-05
2372,30,907,2015-06-09,2015-06-30,2015-07-01
2373,239,1961,2022-04-25,2022-05-23,2022-06-01
2374,352,1305,2019-05-08,2019-05-22,
2375,329,1283,2024-08-23,2024-09-06,2024-09-01
2376,199,1196,2015-01-11,2015-02-01,2015-02-02
2377,165,579,2016-10-03,2016-10-17,2016-10-28
2378,210,1192,2015-02-25,2015-03-11,
2379,171,1397,2021-08-04,2021-09-01,2021-09-13
2380,45,1567,2023-08-03,2023-08-17,2023-08-19
2381,101,325,2016-07-20,2016-08-17,2016-08-22
2382,415,244,2020-02-22,2020-03-07,2020-03-12
2383,305,1414,2018-03-12,2018-04-09,2018-04-12
2384,126,549,2015-08-08,2015-08-22,2015-08-21
2385,406,1255,2020-05-28,2020-06-18,2020-06-26
2386,161,754,2018-09-12,2018-09-26,2018-10-02
2387,468,305,2018-11-12,2018-12-10,2018-12-06
2388,129,151,2015-05-31,2015-06-14,2015-06-24
2389,136,1920,2017-03-07,2017-03-28,
2390,410,803,2023-11-22,2023-12-13,2023-12-23
2391,128,1899,2016-03-31,2016-04-14,2016-04-27
2392,76,979,2022-06-07,2022-07-05,2022-07-20
2393,432,858,2022-08-04,2022-09-01,2022-08-27
2394,53,1856,2018-08-23,2018-09-06,2018-09-13
2395,465,1109,2016-09-22,2016-10-06,
2396,14,747,2022-04-12,2022-04-26,2022-05-11
2397,356,723,2019-05-01,2019-05-22,2019-06-03
2398,190,758,2017-10-14,2017-11-11,2017-11-14
2399,65,1986,2018-08-19,2018-09-09,2018-09-05
2400,4,1024,2019-07-29,2019-08-12,2019-08-20
2401,411,1377,2020-08-03,2020-08-24,2020-09-07
2402,250,840,2018-06-30,2018-07-14,2018-07-13
2403,32,539,2024-08-14,2024-08-28,2024-09-11
2404,92,1422,2022-08-10,2022-08-31,2022-09-11
2405,370,1354,2023-04-27,2023-05-11,2023-05-18
2406,218,1823,2024-03-11,2024-03-25,
2407,77,128,2021-04-24,2021-05-08,2021-05-08
2408,347,48,2021-04-30,2021-05-21,2021-05-26
2409,20,885,2019-06-29,2019-07-13,2019-07-27
2410,490,698,2022-03-20,2022-04-10,2022-04-07
2411,107,1197,2022-08-09,2022-08-23,2022-08-19
2412,17,937,2024-07-06,2024-07-20,2024-08-03
2413,468,235,2019-11-23,2019-12-21,2019-12-21
2414,333,397,2019-04-16,2019-04-30,2019-05-12
2415,302,1505,2022-09-10,2022-09-24,2022-09-26
2416,296,1884,2022-02-14,2022-02-28,2022-02-28
2417,2,1742,2019-03-28,2019-04-25,2019-04-23
2418,82,355,2018-10-13,2018-10-27,2018-10-24
2419,460,1146,2019-09-08,2019-09-22,
2420,238,911,2016-05-30,2016-06-13,2016-06-28
2421,162,586,2023-05-25,2023-06-15,2023-06-11
2422,275,1821,2021-12-16,2022-01-13,2022-01-25
2423,478,298,2019-12-28,2020-01-11,
2424,355,1353,2015-09-12,2015-10-03,2015-10-03
2425,492,163,2020-10-24,2020-11-21,2020-11-16
2426,284,109,2016-11-16,2016-12-07,
2427,188,1031,2018-04-07,2018-04-28,2018-05-06
2428,252,837,2021-07-02,2021-07-23,2021-07-26
2429,332,874,2015-02-23,2015-03-23,2015-03-18
2430,132,1878,2024-12-08,2024-12-29,2025-01-13
2431,112,928,2024-02-27,2024-03-19,2024-03-28
2432,254,1122,2021-03-03,2021-03-24,2021-04-03
2433,415,1428,2021-01-05,2021-01-26,2021-01-21
2434,246,959,2022-11-03,2022-12-01,2022-12-06
2435,45,292,2020-02-20,2020-03-05,
2436,489,1887,2021-11-23,2021-12-21,2021-12-30
2437,268,126,2016-09-19,2016-10-17,2016-10-24
2438,458,822,2023-12-03,2023-12-31,2023-12-30
2439,388,774,2022-09-15,2022-10-13,2022-10-28
2440,175,402,2017-11-19,2017-12-03,2017-11-28
2441,483,869,2024-09-15,2024-10-06,2024-10-17
2442,278,1056,2015-05-17,2015-06-07,2015-06-14
2443,206,775,2015-02-13,2015-02-27,2015-03-14
2444,296,1717,2018-06-05,2018-06-26,
2445,299,1073,2019-02-15,2019-03-15,2019-03-24
2446,390,1561,2017-02-20,2017-03-06,
2447,122,765,2017-12-11,2017-12-25,2017-12-31
2448,406,37,2022-07-16,2022-08-13,2022-08-20
2449,285,1395,2015-12-14,2016-01-11,2016-01-25
2450,2,1907,2017-12-07,2018-01-04,2018-01-13
2451,400,1483,2022-11-17,2022-12-01,2022-12-12
2452,188,350,2022-09-07,2022-09-28,2022-09-26
2453,371,1944,2015-06-11,2015-07-02,2015-06-30
2454,146,464,2015-08-13,2015-09-03,2015-08-30
2455,297,764,2017-07-10,2017-07-31,
2456,359,311,2023-03-18,2023-04-08,2023-04-17
2457,168,1996,2022-04-08,2022-04-29,2022-04-25
2458,474,2,2015-10-03,2015-10-17,2015-10-30
2459,255,1138,2015-07-29,2015-08-26,2015-08-24
2460,7,763,2023-04-07,2023-04-28,2023-04-28
2461,290,970,2015-07-16,2015-07-30,2015-08-03
2462,118,1441,2016-10-31,2016-11-28,2016-12-13
2463,7,1382,2022-08-28,2022-09-25,2022-09-22
2464,241,747,2016-12-06,2017-01-03,
2465,236,1382,2022-01-01,2022-01-29,2022-02-13
2466,328,472,2022-10-08,2022-11-05,2022-11-10
2467,444,1533,2024-09-25,2024-10-23,2024-11-06
2468,178,310,2020-01-23,2020-02-20,2020-02-20
2469,391,1520,2019-04-21,2019-05-19,2019-06-02
2470,145,171,2017-11-22,2017-12-20,2017-12-16
2471,226,598,2019-07-15,2019-08-05,2019-08-06
2472,48,1845,2015-06-11,2015-07-09,
2473,393,471,2017-02-07,2017-02-21,2017-03-07
2474,380,1175,2024-09-26,2024-10-17,2024-10-24
2475,274,236,2023-08-26,2023-09-23,2023-09-30
2476,393,1879,2023-05-04,2023-06-01,
2477,393,182,2015-01-20,2015-02-17,2015-02-27
2478,410,744,2024-01-24,2024-02-14,2024-02-10
2479,265,1043,2020-11-03,2020-11-24,2020-12-01
2480,18,1056,2015-11-19,2015-12-10,2015-12-24
2481,409,692,2015-08-27,2015-09-10,
2482,346,729,2020-08-23,2020-09-13,2020-09-09
2483,290,1265,2019-12-25,2020-01-15,2020-01-10
2484,133,766,2021-06-23,2021-07-21,2021-07-21
2485,378,1211,2023-07-30,2023-08-13,2023-08-22
2486,47,1417,2016-03-23,2016-04-06,
2487,493,1095,2015-08-21,2015-09-18,2015-09-15
2488,313,1135,2017-10-22,2017-11-12,2017-11-23
2489,420,340,2022-06-30,2022-07-28,2022-07-30
2490,211,242,2015-11-09,2015-11-23,2015-12-06
2491,371,1423,2020-08-10,2020-09-07,2020-09-16
2492,5,1798,2017-03-24,2017-04-21,2017-05-03
2493,76,1345,2023-07-08,2023-07-22,
2494,316,1983,2024-08-17,2024-09-07,2024-09-13
2495,5,686,2020-07-21,2020-08-18,
2496,422,1177,2024-07-19,2024-08-09,2024-08-09
2497,281,1771,2020-10-18,2020-11-08,
2498,438,1554,2016-02-22,2016-03-21,2016-03-18
2499,312,1493,2024-01-08,2024-01-29,2024-02-01
2500,3,604,2021-01-20,2021-02-10,2021-02-17
2501,491,213,2016-12-15,2017-01-12,2017-01-21
2502,350,972,2020-05-27,2020-06-24,2020-06-27
2503,41,939,2023-11-28,2023-12-12,2023-12-20
2504,415,556,2017-01-20,2017-02-10,2017-02-06
2505,217,914,2018-11-10,2018-11-24,2018-11-24
2506,266,1330,2024-09-10,2024-10-01,2024-10-12
2507,269,945,2021-12-09,2021-12-30,2022-01-11
2508,263,529,2020-04-11,2020-05-02,2020-05-07
2509,121,569,2024-11-27,2024-12-18,2024-12-15
2510,475,279,2015-01-18,2015-02-01,
2511,110,852,2023-02-05,2023-03-05,
2512,223,373,2024-12-26,2025-01-09,2025-01-23
2513,358,1191,2022-10-19,2022-11-09,2022-11-06
2514,265,1235,2017-05-05,2017-05-26,2017-05-28
2515,431,1082,2015-04-22,2015-05-06,2015-05-09
2516,217,1473,2018-03-18,2018-04-08,2018-04-10
2517,472,1817,2023-11-03,2023-12-01,2023-11-29
2518,70,1445,2015-10-14,2015-11-04,2015-11-11
2519,445,1836,2016-06-25,2016-07-23,
2520,172,1257,2015-09-12,2015-10-03,2015-10-11
2521,496,476,2017-10-30,2017-11-27,2017-12-02
2522,231,1302,2016-02-23,2016-03-15,2016-03-14
2523,429,902,2018-05-11,2018-05-25,2018-05-26
2524,367,1537,2022-07-28,2022-08-11,2022-08-26
2525,333,332,2020-07-08,2020-07-22,2020-08-06
2526,215,386,2018-03-10,2018-03-31,2018-04-06
2527,67,1282,2024-08-30,2024-09-13,2024-09-11
2528,252,1116,2015-11-10,2015-11-24,2015-11-19
2529,277,1553,2024-07-03,2024-07-17,2024-07-27
2530,214,159,2023-12-13,2023-12-27,
2531,178,1276,2018-07-30,2018-08-27,
2532,193,475,2024-08-30,2024-09-27,2024-10-04
2533,41,1071,2018-12-19,2019-01-09,2019-01-13
2534,349,1070,2015-04-28,2015-05-12,2015-05-24
2535,469,1358,2016-12-21,2017-01-11,2017-01-11
2536,300,85,2020-11-13,2020-12-11,2020-12-19
2537,473,1464,2018-07-18,2018-08-15,2018-08-28
2538,275,1028,2021-10-17,2021-11-14,2021-11-14
2539,431,1091,2024-12-26,2025-01-09,
2540,169,316,2018-03-19,2018-04-09,
2541,430,1382,2015-07-02,2015-07-16,2015-07-18
2542,47,1624,2016-11-17,2016-12-15,2016-12-24
2543,470,35,2023-03-24,2023-04-07,2023-04-07
2544,268,894,2017-05-01,2017-05-22,
2545,280,798,2018-04-15,2018-04-29,2018-05-09
2546,360,1359,2016-07-11,2016-08-01,
2547,271,948,2023-09-21,2023-10-12,2023-10-11
2548,370,499,2023-04-15,2023-05-06,
2549,230,1150,2016-09-04,2016-09-18,2016-09-28
2550,490,1523,2017-07-16,2017-08-06,2017-08-03
2551,117,1688,2015-01-30,2015-02-20,2015-03-04
2552,417,1782,2017-06-27,2017-07-18,2017-07-24
2553,125,701,2023-06-17,2023-07-15,2023-07-25
2554,67,1759,2024-12-27,2025-01-17,2025-02-01
2555,29,522,2024-01-08,2024-01-29,2024-01-25
2556,362,1197,2018-09-16,2018-09-30,2018-10-06
2557,398,947,2020-04-08,2020-04-22,2020-04-21
2558,88,1128,2017-06-22,2017-07-20,2017-07-19
2559,12,640,2018-11-11,2018-12-02,
2560,391,1489,2022-12-14,2022-12-28,2022-12-24
2561,466,841,2016-09-16,2016-10-07,2016-10-11
2562,297,1630,2020-11-04,2020-12-02,2020-12-04
